,0,1
7522,-8450004.96075,-925596.8620999999
7523,-7442005.393700002,626319.9949444446
7524,-11642003.5898,4215127.726800001
7525,-8954004.7443,1014299.2092000006
7526,-10550004.058800003,3972640.717900001
7527,-11348003.716050003,3705905.0081000007
7528,-13112002.9584,4530360.838400001
7529,-11054003.84232778,6882484.824844443
7530,-7568005.339600001,165594.6780000002
7531,-6644005.73645,-1434819.5807999999
7532,-13070002.97645,6155023.7981
7533,-11558003.625850001,3487666.7001
7534,-11012003.860372221,3754402.4099000013
7535,-12146003.373300001,6688495.2177
7536,-4964006.458000001,-1046840.3664999999
7537,-3998006.8729,-780104.6566999997
7538,-5804006.097200001,-561866.3487
7539,-9290004.59997222,5524557.574944444
7540,-6476005.808600001,-901348.1612000002
7541,-10466004.094900003,7027977.0302
7542,-12650003.15685,7173469.235500002
7543,-8282005.0329,-295130.63889999967
7544,-6812005.6643,-222384.53624444432
7545,-4754006.548199999,-1507565.6834999998
7546,-6812005.6643,-998342.9647555555
7547,-4670006.584299999,-1168083.8709999996
7548,-8576004.90665,941553.1064999998
7549,-4754006.548199999,-295130.63889999967
7550,-11264003.752127778,3851397.213455555
7551,-8996004.72625,5985282.891900002
7552,-4292006.746627778,-1192332.5719000003
7553,-7694005.28545,-1265078.6745555557
7554,-14750002.2549,6785490.021300001
7555,-11264003.752127776,5063832.257999999
7556,-7316005.447799999,844558.3030000002
7557,-8366004.9968277775,-683109.8532000002
7558,-6476005.8086,-755855.9558444445
7559,-11600003.607800001,3948392.0170000005
7560,-7190005.501927778,44351.17360000023
7561,-6560005.772499999,-1386322.1790000002
7562,-6980005.592127778,941553.1064999995
7563,-9878004.347427778,2178236.852
7564,-7442005.393700001,-537617.6477999999
7565,-7484005.37565,-5848083.143
7566,-7484005.375649999,-901348.1611999999
7567,-13742002.687827779,6930982.2266
7568,-8786004.81645,-101141.03179999998
7569,-5846006.0792,92848.57534444497
7570,-10802003.95057222,6833987.423099999
7571,-7988005.1592,-513368.9469000003
7572,-7694005.285449999,-2186529.3084
7573,-9458004.5278,4700101.7446444435
7574,-11936003.463500002,6179272.499000002
7575,-12356003.2831,3705905.0081
7576,-11474003.661950001,3342174.494744445
7577,-11726003.553700002,4797096.548199999
7578,-11852003.499600003,3802899.8117
7579,-6812005.6643,408081.6868999999
7580,-12272003.319199998,5839790.6865
7581,-9584004.473700002,3608910.204544444
7582,-5468006.241527779,-1240829.9737
7583,-6728005.7003500005,408081.6868999999
7584,-10886003.9145,4603106.941100001
7585,-5090006.4039,-489120.2460444442
7586,-7988005.1592,165594.6780000002
7587,-11978003.445472226,3051190.0840555555
7588,-8618004.8886,92848.57534444497
7589,-5342006.29565,-683109.8532000001
7590,-6098005.970949999,-586115.0496
7591,-6350005.8627,-974094.2638999999
7592,-7526005.3576,-489120.2460444442
7593,-5846006.0792,432330.38779999973
7594,-7610005.32155,-4146.2281999997795
7595,-13070002.97645,4894091.351800001
7596,-5846006.0792,335335.5842555558
7597,-10760003.968600001,4287873.829500001
7598,-6602005.754500001,-3253472.1476
7599,-8618004.8886,626319.9949444444
7600,-4922006.476049999,-343628.0407000001
7601,-12692003.1388,3996889.4187999996
7602,-8660004.87055,7585697.1507
7603,-14918002.182727778,6494505.6106
7604,-8114005.105072223,-1410570.8798999996
7605,-4796006.530150001,-1386322.1790000002
7606,-15212002.056450002,7100723.132899999
7607,-6056005.988999999,-1095337.7682999999
7608,-7022005.5741,1014299.2092000003
7609,-5930006.0431,-634612.4514
7610,-5048006.421927778,-707358.5541
7611,-7274005.465849999,-3253472.1476
7612,-10508004.07685,5839790.686500001
7613,-8660004.87055,-755855.9558444445
7614,-6476005.8086,-1483316.9826000002
7615,-4334006.728600001,-634612.4514000001
7616,-6854005.64625,-52643.63
7617,-8618004.8886,5912536.789200001
7618,-7106005.538000001,577822.5932
7619,-11138003.80625,6543003.0124
7620,-10256004.185072223,4093884.2224000003
7621,-9374004.5639,1547770.6287999998
7622,-5132006.385850001,-610363.7504999997
7623,-5636006.169399999,-949845.5629999995
7624,-11138003.806250002,4021138.1197000006
7625,-4796006.530149999,-998342.9647555553
7626,-6098005.970949999,-683109.8532000002
7627,-6980005.592127778,-1337824.7772
7628,-6476005.808599998,-1192332.5719000003
7629,-8156005.087027777,-270881.93799999956
7630,-7904005.195272223,-416374.1434
7631,-6770005.6822999995,-1216581.2728
7632,-6728005.700350001,-4199171.4824
7633,-8660004.870550001,-658861.1523
7634,-11474003.661950001,2129739.4502
7635,-4586006.62035,-1265078.6745555557
7636,-6392005.844672222,-852850.7594000003
7637,-9500004.509800002,1620516.7314999998
7638,-4586006.620350001,-877099.4603
7639,-5804006.0972,-1386322.179
7640,-11432003.68,4093884.222400001
7641,-8156005.087027777,505076.49050000025
7642,-10298004.167027777,3633158.905400001
7643,-8030005.141149999,-1313576.0763000003
7644,-7106005.538,-1313576.0763000003
7645,-8870004.780372221,6446008.2088
7646,-12104003.39135,3317925.7938555563
7647,-8618004.8886,5524557.574944445
7648,-10214004.2031,2081242.0484
7649,-6560005.772499999,-1192332.5719000003
7650,-7190005.501927775,-4077927.977899999
7651,-7778005.2494,-1313576.0763000003
7652,-5762006.11525,-1410570.8798999996
7653,-7568005.3396000005,-658861.1522999997
7654,-8954004.7443,-101141.0318
7655,-10088004.257227777,2202485.5528999995
7656,-6392005.844672223,456579.08870000025
7657,-11894003.481549999,3148184.8876000005
7658,-5426006.259572223,-1216581.2728
7659,-9920004.329400001,1863003.7403999998
7660,-8492004.9427,456579.0887000002
7661,-12230003.337227779,4651604.3429000005
7662,-8114005.105072223,917304.4055999999
7663,-5216006.349772222,-173887.13449999978
7664,-6602005.754500001,-295130.63889999967
7665,-6938005.6101722205,868807.0038555556
7666,-11978003.445472224,3584661.503655555
7667,-12230003.337227779,7318961.4409
7668,-11600003.607800001,6664246.5168
7669,-10970003.878400002,2857200.4769
7670,-11054003.84232778,3778651.1108
7671,-9206004.63605,6591500.414155556
7672,-12314003.30115,4457614.735700001
7673,-7190005.501927776,-198135.8353555558
7674,-10088004.257227778,1572019.3296999997
7675,-10088004.257227778,2056993.3475000001
7676,-6476005.808599999,-222384.53624444435
7677,-11852003.499599999,2784454.3742555548
7678,-7862005.213299997,-780104.6566999997
7679,-4880006.494100001,-561866.3487
7680,-11054003.842327775,2566216.0662000002
7681,-9920004.329399997,1572019.3297
7682,-5678006.151349999,-974094.2639
7683,-7400005.41172778,650568.6958
7684,-6602005.754500001,-149638.43360000002
7685,-11726003.5537,6930982.226600001
7686,-5804006.097200002,-2647254.625344444
7687,-6812005.664299999,-852850.7594000002
7688,-6350005.8627,92848.57534444497
7689,-7652005.3035,-707358.5541
7690,-7232005.483899999,-804353.3576000001
7691,-10004004.2933,7634194.5525
7692,-8030005.141150001,-1071089.0673999998
7693,-9458004.5278,7221966.6373
7694,-7232005.4838999985,-319379.3397999997
7695,-5552006.205449999,-1434819.5807999999
7696,-6350005.8627,-246633.23709999962
7697,-7274005.465849999,-392125.4425000003
7698,-7778005.249399999,529325.1914000001
7699,-7148005.519972221,-1240829.9736999997
7700,-7778005.249399999,-780104.6566999997
7701,-11054003.842327777,2178236.852
7702,-11558003.62585,3390671.8964999993
7703,-8282005.032899999,2178236.852
7704,-14708002.272927778,6858236.123955557
7705,-12818003.0847,5767044.583855555
7706,-8324005.014872222,-755855.9558444443
7707,-6308005.88075,68599.87445555565
7708,-9920004.3294,2347977.7581999996
7709,-9626004.455650002,7124971.8337555565
7710,-6686005.718400001,-877099.4602999999
7711,-9164004.6541,2881449.1778
7712,-8114005.105072223,6930982.2266
7713,-12650003.15685,5039583.557100001
7714,-8450004.96075,286838.18250000005
7715,-10466004.0949,8288909.476500001
7716,-7106005.538,-925596.8620999999
7717,-9374004.5639,1644765.4324000003
7718,-11138003.806250002,2614713.4680000013
7719,-8954004.7443,-489120.2460444442
7720,-4124006.8188,-755855.9558444445
7721,-11810003.517627778,5136578.360699999
7722,-7904005.195272223,-1337824.7772000001
7723,-4754006.548199999,-731607.2549555554
7724,-4544006.6384000005,-1289327.3754444441
7725,-6392005.844672223,553573.8923000004
7726,-10130004.2392,2178236.852
7727,-4880006.494100001,-1240829.9737000002
7728,-6392005.844672223,408081.6869
7729,-5888006.0611499995,408081.68690000003
7730,-6896005.628200001,311086.8833999998
7731,-8534004.924700001,723314.7984999997
7732,-8324005.014872222,-561866.3487
7733,-4502006.656427778,-780104.6566999997
7734,-8072005.1230999995,-852850.7594000003
7735,-8114005.105072223,141345.9770999998
7736,-8408004.9788,-1337824.7771999997
7737,-11222003.770172222,3099687.4857999994
7738,-4208006.7827,-1095337.7682999999
7739,-8618004.8886,44351.17360000023
7740,-8282005.032899999,7561448.4498000005
7741,-11768003.53567222,4239376.427700001
7742,-7484005.375649999,-5120622.116199999
7743,-11222003.770172222,2081242.0483999997
7744,-10634004.022700002,3536164.1019
7745,-6980005.592127778,-125389.73269999957
7746,-9920004.3294,1959998.5439555557
7747,-9878004.347427778,5912536.7892
7748,-11180003.7882,5936785.490100001
7749,-5972006.025072221,-125389.73269999959
7750,-10634004.0227,4942588.753555555
7751,-7484005.37565,20102.47269999981
7752,-5720006.133300001,-2841244.232500001
7753,-7568005.339600001,-852850.7594000002
7754,-11390003.698,2808703.075144444
7755,-7736005.267399999,-270881.93799999956
7756,-5468006.241527778,-1095337.7683
7757,-7148005.519972222,-1386322.179
7758,-7064005.556050001,-1240829.9737000002
7759,-12272003.319199998,5645801.0794
7760,-8660004.87055,6276267.3026
7761,-5132006.385849998,-1046840.3664999997
7762,-12482003.229,3148184.8875999996
7763,-14750002.254900003,7076474.432000002
7764,-11264003.752127778,5548806.2758
7765,-7526005.357599998,-537617.6477999998
7766,-6728005.700349999,-1192332.5719000003
7767,-7148005.519972222,941553.1064999998
7768,-6476005.8086,650568.6958
7769,-5636006.169400001,68599.87445555565
7770,-7820005.23135,-125389.73269999957
7771,-11012003.860372221,3123936.186699999
7772,-7106005.538000001,-489120.2460444442
7773,-12944003.030572224,5257821.865144445
7774,-6224005.916827778,68599.87445555566
7775,-5090006.403899998,-1216581.2728
7776,-11768003.535672223,4287873.829500001
7777,-10970003.878399998,7173469.2355
7778,-8198005.069000001,-1362073.4781000002
7779,-5678006.151350001,-246633.2370999996
7780,-7568005.3396000005,553573.8923000004
7781,-8492004.942699999,5063832.257999999
7782,-12356003.283100002,3657407.606299999
7783,-8282005.0329,577822.5932
7784,-6182005.934872223,-877099.4602999998
7785,-12230003.337227779,5912536.7892
7786,-7778005.2494,-925596.8621
7787,-8114005.105072222,-52643.62999999998
7788,-11348003.716050003,5063832.258
7789,-8744004.8345,5694298.4812
7790,-11936003.4635,4190879.0259000007
7791,-7274005.465849999,-1313576.0763000003
7792,-5090006.4039,-295130.63889999967
7793,-7988005.159200001,214092.07980000044
7794,-8534004.9247,286838.1825
7795,-5972006.025072222,-270881.9379999996
7796,-6938005.61017222,383832.98599999957
7797,-8744004.8345,4772847.847300001
7798,-8240005.050949997,-270881.9379999995
7799,-7736005.2674,-5072124.714455555
7800,-13112002.9584,6664246.5168
7801,-12482003.229,4554609.5393
7802,-7400005.411727778,-1289327.3754444441
7803,-5804006.0972,165594.6780000002
7804,-5174006.367799999,-392125.4425000003
7805,-5468006.241527777,-513368.9469000002
7806,-11138003.80625,2566216.0662000007
7807,-7988005.159200001,553573.8923000004
7808,-7820005.231349999,-998342.9647555555
7809,-4922006.476049999,-877099.4603
7810,-11054003.84232778,3099687.4857999994
7811,-8156005.087027776,941553.1064999998
7812,-12986003.012527777,5282070.566
7813,-5762006.11525,335335.5842555559
7814,-12776003.102727778,4772847.8473000005
7815,-12104003.39135,3269428.3921
7816,-5468006.241527779,-804353.3576000002
7817,-6014006.007027777,-974094.2638999999
7818,-7820005.23135,214092.0798000004
7819,-11684003.57175,4530360.838400001
7820,-8786004.816450002,-392125.4425000003
7821,-9374004.5639,1159791.4145444443
7822,-7064005.556050002,-173887.13449999978
7823,-12776003.102727776,5548806.275800001
7824,-7736005.267399999,-28394.9291000002
7825,-6014006.007027777,626319.9949444444
7826,-10928003.89645,3754402.4099000003
7827,-10004004.2933,4239376.4277
7828,-11474003.661949998,2323729.0572999995
7829,-11012003.860372221,2056993.3474999997
7830,-4292006.746627778,-1143835.1701000005
7831,-6560005.772499999,-319379.3397999998
7832,-9626004.45565,4506112.1375
7833,-11516003.6439,2347977.7582
7834,-4460006.674472222,-367876.7415999999
7835,-5048006.421927777,-513368.9469000003
7836,-8198005.068999998,-974094.2639000001
7837,-7190005.501927776,529325.1914000001
7838,-8408004.9788,214092.0798000004
7839,-10214004.2031,1984247.2448444436
7840,-11684003.57175,3463417.9992
7841,-6266005.8988,-343628.0407000001
7842,-11894003.481549999,4506112.1375
7843,-5720006.133300001,117097.2762000002
7844,-7652005.303499999,-755855.9558444445
7845,-8072005.123099999,262589.4815999996
7846,-7148005.519972222,68599.87445555566
7847,-10886003.9145,4069635.5215
7848,-7526005.357600001,-101141.03180000001
7849,-5468006.241527777,-610363.7504999996
7850,-9920004.329400001,2153988.1511000004
7851,-10382004.130950002,5815541.9856
7852,-11810003.51762778,4506112.1375
7853,-9794004.383499999,3487666.700099999
7854,-10802003.950572222,2129739.4502
7855,-13658002.7239,7173469.235500001
7856,-7988005.159200001,-76892.33090000042
7857,-5636006.169400002,-1192332.5719000006
7858,-7652005.3035,-658861.1522999997
7859,-6140005.9529,-513368.9469000003
7860,-6686005.718400001,-1265078.6745555557
7861,-5216006.349772222,-270881.93799999956
7862,-14750002.254900003,6930982.226600001
7863,-8534004.924700001,432330.38779999973
7864,-12104003.39135,5888288.088299999
7865,-7736005.267399999,-3665700.0627999995
7866,-9794004.3835,4554609.5393
7867,-10172004.221149998,3317925.793855556
7868,-7610005.32155,-5241865.6207
7869,-6938005.610172221,335335.5842555558
7870,-11432003.68,5548806.275800001
7871,-10382004.13095,4263625.1285999995
7872,-4922006.476049999,-392125.4425000003
7873,-6476005.808600001,-1240829.9736999997
7874,-6518005.79055,-295130.6388999996
7875,-5342006.29565,-343628.0407000001
7876,-12062003.409399997,3875645.9143444444
7877,-13154002.940399999,5767044.583855555
7878,-6014006.007027778,44351.17360000023
7879,-8198005.068999999,-925596.8620999999
7880,-6392005.844672222,-1046840.3664999999
7881,-12734003.120772224,6833987.423100002
7882,-6014006.007027778,383832.9859999995
7883,-11012003.860372221,1863003.7403999995
7884,-4292006.746627778,-804353.3576000001
7885,-7988005.159199999,-1095337.7682999999
7886,-9962004.31135,5573054.9767
7887,-4166006.80075,-634612.4514
7888,-8450004.96075,-877099.4602999999
7889,-11768003.53567222,4578858.2402
7890,-8828004.7984,117097.2762000002
7891,-7484005.375650001,-1095337.7683
7892,-12566003.192899998,5573054.9767
7893,-11138003.806250002,2954195.2805000013
7894,-7106005.538000001,480827.7895999999
7895,-6266005.8988,-925596.8620999999
7896,-11432003.68,5742795.882999999
7897,-10718003.98665,2032744.6465999994
7898,-9542004.49175,4603106.9411
7899,-5846006.0792000005,-489120.2460444442
7900,-6980005.592127778,-2744249.4288999997
7901,-7736005.267399999,-3277720.8484999994
7902,-9836004.365472222,2347977.7582
7903,-5510006.2235,-828602.0584999999
7904,-5888006.0611499995,-1143835.1701000002
7905,-12314003.30115,4991086.1553
7906,-7694005.285449999,-392125.44250000024
7907,-9080004.690172222,941553.1064999996
7908,-7568005.3396000005,-2210778.0093
7909,-5216006.349772222,-1095337.7683
7910,-5888006.06115,553573.8923000003
7911,-4460006.674472221,-1240829.9736999997
7912,-8156005.087027777,-1192332.5719
7913,-8828004.7984,-804353.3576000001
7914,-6854005.646249998,-4146.228199999779
7915,-8366004.996827777,723314.7984999995
7916,-6770005.6822999995,-3447461.7547555557
7917,-6938005.610172221,-537617.6477999999
7918,-6056005.988999999,456579.0887000002
7919,-7316005.4478,456579.0887000002
7920,-6686005.718400001,335335.5842555558
7921,-5888006.06115,-222384.53624444435
7922,-8324005.014872223,-222384.53624444437
7923,-8114005.105072223,-198135.83535555584
7924,-8786004.81645,92848.57534444498
7925,-5342006.29565,-1168083.871
7926,-7358005.4297722215,480827.78959999984
7927,-6896005.6282,-804353.3576000001
7928,-6896005.628199999,-4296166.285944444
7929,-5090006.403899999,-634612.4514
7930,-8954004.7443,4700101.744644444
7931,-8198005.069000001,2081242.0484
7932,-8786004.81645,5670049.780299999
7933,-10970003.878400002,4021138.1197
7934,-9374004.5639,5427562.771400001
7935,-4376006.71055,-464871.54515555565
7936,-7568005.3396000005,-804353.3576000001
7937,-15212002.05645,7149220.5346444445
7938,-10970003.878400002,4118132.9233000004
7939,-4250006.764672222,-1216581.2728
7940,-8366004.996827777,-974094.2638999999
7941,-10382004.130950002,5039583.557100001
7942,-7064005.55605,893055.7047444448
7943,-6980005.592127779,-1192332.5719000003
7944,-10928003.89645,2056993.3475000001
7945,-11180003.7882,5160827.0616
7946,-5846006.0792,-392125.4425000003
7947,-10970003.878400002,2323729.0573
7948,-5216006.349772222,-804353.3576000002
7949,-9374004.5639,3730153.709
7950,-5384006.277600001,-1095337.7682999999
7951,-6896005.628199998,-3374715.6521
7952,-8576004.906649997,-561866.3487
7953,-12902003.0486,7027977.030200001
7954,-8156005.087027777,7343210.141799999
7955,-6686005.718399999,-1168083.8709999996
7956,-7862005.2133,723314.7984999998
7957,-12944003.030572224,4772847.8473000005
7958,-8114005.105072223,286838.18250000005
7959,-5594006.1874,-974094.2639000001
7960,-8618004.888599997,-634612.4514
7961,-11558003.625850003,6300516.003455555
7962,-7568005.3396000005,699066.0976
7963,-5972006.025072222,-2404767.6164
7964,-7610005.321550001,-1216581.2728000002
7965,-10424004.112900002,7634194.5525
7966,-6560005.772500001,-804353.3576000002
7967,-11012003.860372221,6712743.9185999995
7968,-6224005.916827778,-658861.1522999996
7969,-5174006.367799999,-731607.2549555554
7970,-10718003.98665,5330567.967799999
7971,-7568005.3396000005,893055.7047444449
7972,-8408004.9788,20102.472699999813
7973,-12062003.409400003,3681656.3071999997
7974,-7778005.2494,917304.4056000004
7975,-7904005.195272223,-852850.7594000003
7976,-5384006.2776,-658861.1522999996
7977,-11768003.53567222,5936785.4901
7978,-7610005.321550001,771812.2002999996
7979,-11936003.4635,3899894.6152
7980,-6518005.790549999,238340.78070000003
7981,-5090006.403899999,-1022591.6656444444
7982,-13448002.8141,6712743.9186
7983,-8870004.780372223,5233573.164255556
7984,-8156005.087027778,-755855.9558444443
7985,-5300006.3137,-1095337.7682999999
7986,-7190005.501927775,-3107979.9422999998
7987,-6770005.6822999995,529325.1914000001
7988,-11978003.445472224,3924143.316100001
7989,-7904005.195272223,1184040.1153999995
7990,-10844003.932527777,1863003.7403999995
7991,-8198005.069,6930982.226600001
7992,-13826002.65175,6591500.414155555
7993,-11390003.698000003,6397510.807000001
7994,-6644005.73645,-28394.929100000198
7995,-9164004.6541,6179272.499000002
7996,-8492004.9427,-901348.1612
7997,-14624002.309000002,6615749.115044446
7998,-4418006.6925,-489120.2460444442
7999,-8534004.924700001,-586115.0496
8000,-5510006.2235,-440622.8443
8001,-6518005.79055,-52643.62999999998
8002,-10508004.07685,6955230.927500002
8003,-5384006.2776,-707358.5541
8004,-7778005.2494,-343628.0407000002
8005,-7820005.231350001,-270881.9379999996
8006,-9542004.491750002,3439169.2983000004
8007,-6308005.8807500005,408081.68690000003
8008,-9626004.45565,7367458.842699998
8009,-5804006.0972,408081.6868999999
8010,-6770005.6822999995,-1022591.6656444443
8011,-12566003.1929,4457614.735700001
8012,-9668004.4376,1620516.7315
8013,-5552006.205449999,-270881.93799999956
8014,-7148005.519972222,165594.6780000002
8015,-11684003.57175,3220930.9902999997
8016,-7904005.195272223,-610363.7504999996
8017,-7400005.411727778,-2647254.6253444445
8018,-6644005.73645,-4102176.6788000003
8019,-11180003.7882,6955230.9275
8020,-11684003.57175,6324764.704344444
8021,-8450004.960750002,5912536.789200001
8022,-4418006.692500001,-683109.8532000001
8023,-5930006.0431,-489120.2460444442
8024,-12818003.0847,4797096.548200001
8025,-5846006.0792,-2380518.915544444
8026,-8282005.032899999,868807.0038555558
8027,-7148005.519972222,-2259275.4111
8028,-9416004.545850001,1329532.3207999999
8029,-8660004.870550001,311086.8833999999
8030,-12020003.427427778,5160827.061599999
8031,-4880006.4941,-998342.9647555555
8032,-5678006.15135,-1168083.8709999998
8033,-7358005.429772223,238340.78070000006
8034,-12020003.427427778,7682691.954244443
8035,-6980005.592127778,408081.6868999999
8036,-9836004.36547222,3608910.2045444446
8037,-7484005.375650001,359584.2851444444
8038,-12272003.319199998,7246215.338200001
8039,-7190005.501927777,674817.3967000003
8040,-4418006.692500001,-1071089.0673999996
8041,-10088004.257227778,5597303.677600001
8042,-7232005.483899999,699066.0976
8043,-13406002.83215,6543003.0124
8044,-8408004.9788,5112329.6598000005
8045,-10004004.2933,3754402.409900001
8046,-11222003.770172222,4845593.95
8047,-8030005.14115,480827.78959999984
8048,-8156005.087027776,-610363.7504999996
8049,-8534004.9247,529325.1914
8050,-12482003.229,3924143.3161000004
8051,-11264003.752127778,4287873.8295
8052,-8618004.888599997,-1119586.4691999997
8053,-7904005.195272221,-998342.9647555554
8054,-11474003.661950001,4845593.949999999
8055,-8786004.81645,5573054.9767
8056,-11054003.842327775,4263625.128600001
8057,-9206004.636049999,4991086.1553
8058,-7736005.267399999,-707358.5541
8059,-11852003.4996,4627355.642
8060,-8954004.744299999,4845593.95
8061,-12062003.409400001,3002692.6822999995
8062,-6980005.592127778,-1143835.1701000002
8063,-12356003.283100002,3802899.811699999
8064,-6350005.8626999995,-877099.4602999999
8065,-8912004.762327777,-222384.53624444432
8066,-12482003.229,6979479.6284
8067,-7232005.4839,-270881.9379999996
8068,-4838006.5121,-683109.8532000001
8069,-7358005.429772222,92848.57534444498
8070,-7652005.3035,-2259275.4110999997
8071,-7190005.501927777,-586115.0495999999
8072,-5006006.439972223,-634612.4514000001
8073,-7484005.375650003,-319379.3397999998
8074,-14498002.363127774,7124971.833755556
8075,-7400005.411727779,-28394.9291000002
8076,-7526005.3576,189843.3789
8077,-5090006.403899999,-877099.4602999999
8078,-10214004.203099998,3293677.093
8079,-10592004.04075,7052225.731100002
8080,-8744004.834500002,20102.472699999813
8081,-12734003.120772224,4360619.9322
8082,-10760003.9686,4675853.0437555555
8083,-8996004.726249998,-513368.9469000002
8084,-7232005.483899999,-4005181.875244445
8085,-7316005.447799999,-3714197.4645555555
8086,-12482003.229,3681656.3071999997
8087,-6182005.934872221,-101141.0318
8088,-13280002.886249997,6421759.5079
8089,-11684003.57175,5548806.2758
8090,-6644005.73645,-513368.9469000003
8091,-10046004.275272222,3778651.1108
8092,-6266005.8988000015,-149638.43360000002
8093,-6854005.646250001,238340.78070000006
8094,-7862005.213299999,1159791.4145444443
8095,-12230003.337227775,5233573.164255555
8096,-12734003.120772222,7415956.244444446
8097,-8450004.96075,-1119586.4691999997
8098,-6854005.646250001,-780104.6566999997
8099,-7148005.519972222,-949845.5629999997
8100,-5426006.259572223,-2235026.7102
8101,-11306003.734100001,2954195.2805000013
8102,-8324005.014872222,1184040.1153999993
8103,-9920004.329400001,8022173.7667000005
8104,-11054003.842327777,5282070.566
8105,-6980005.592127778,-610363.7504999996
8106,-7358005.429772223,-586115.0495999999
8107,-8534004.9247,-198135.8353555558
8108,-7652005.3035,-319379.3397999998
8109,-4460006.674472223,-998342.9647555556
8110,-3956006.890950001,-610363.7504999997
8111,-10256004.185072225,1620516.7314999995
8112,-4292006.746627778,-998342.9647555555
8113,-10634004.0227,3875645.9143444444
8114,-9416004.545849998,6955230.9275
8115,-7526005.357599999,-198135.8353555558
8116,-7820005.231350001,-5508601.330500001
8117,-7988005.159200001,5112329.659800001
8118,-8408004.978799999,359584.2851444444
8119,-7106005.538000001,-440622.8443
8120,-7904005.195272222,68599.87445555566
8121,-12440003.247050002,4772847.847300002
8122,-6140005.9529,-464871.54515555565
8123,-4460006.674472222,-755855.9558444442
8124,-7064005.55605,-658861.1522999997
8125,-11222003.770172222,4797096.548199999
8126,-13868002.633700002,6955230.927499999
8127,-13070002.976450002,6009531.5928
8128,-14414002.3992,6591500.414155557
8129,-9626004.455650002,3536164.1019
8130,-6098005.970949999,-343628.0407000001
8131,-11054003.842327777,2420723.8608999997
8132,-11432003.68,2105490.7493000003
8133,-6728005.700350001,-610363.7504999997
8134,-8492004.9427,893055.7047444449
8135,-8198005.069,-295130.63889999967
8136,-7736005.267399999,359584.2851444444
8137,-11096003.8243,2881449.1778
8138,-4796006.53015,-2113783.2057444444
8139,-6854005.646249998,-4223420.1833
8140,-6182005.934872224,-392125.4425000003
8141,-12188003.355272222,4239376.4277
8142,-11642003.5898,2857200.4769000006
8143,-11138003.806249997,5767044.583855555
8144,-12398003.2651,4215127.7268
8145,-13028002.994500002,4336371.2313
8146,-12482003.229,6639997.8159
8147,-6476005.8086,-707358.5540999998
8148,-8786004.81645,7852432.8605
8149,-5426006.259572223,-198135.8353555558
8150,-11894003.481549999,2760205.6733999997
8151,-8702004.852500001,-343628.0407000002
8152,-6812005.6643,-561866.3487
8153,-5846006.0792,-1022591.6656444443
8154,-4628006.6023,-755855.9558444445
8155,-5090006.4039,-149638.43360000002
8156,-10340004.149,3996889.418800001
8157,-6938005.61017222,-101141.0318
8158,-10970003.878400002,3293677.0930000003
8159,-11726003.553700002,4700101.7446444435
8160,-9374004.5639,1305283.6199
8161,-4502006.656427777,-489120.2460444442
8162,-7148005.519972221,-6042072.7501
8163,-5006006.439972223,-1119586.4692
8164,-10634004.0227,3584661.503655556
8165,-5426006.259572223,-877099.4602999999
8166,-7610005.32155,-731607.2549555555
8167,-4586006.62035,-586115.0496
8168,-8366004.996827778,771812.2002999998
8169,-8114005.105072223,-683109.8532000004
8170,-5720006.133300001,-707358.5541
8171,-6182005.934872224,-1071089.0673999998
8172,-8240005.050950001,7100723.132900001
8173,-5384006.2776,-222384.53624444432
8174,-11348003.716049999,4627355.642
8175,-7736005.267400001,-125389.73269999959
8176,-6434005.826627777,-877099.4602999997
8177,-8156005.087027777,-513368.9469000002
8178,-13070002.976450004,6300516.003455555
8179,-11138003.806250002,3099687.4858
8180,-6854005.646250001,-440622.84430000006
8181,-11474003.661949998,4651604.3429000005
8182,-5342006.295650001,-1119586.4691999997
8183,-4880006.4941,-464871.54515555565
8184,-4460006.674472222,-707358.5541
8185,-5930006.043099999,577822.5932
8186,-7694005.28545,-780104.6566999997
8187,-5552006.205449999,-852850.7594000002
8188,-6854005.64625,-731607.2549555557
8189,-6266005.8988,-586115.0495999999
8190,-12230003.337227777,3584661.5036555557
8191,-8492004.9427,-707358.5540999998
8192,-10424004.112900002,4918340.0527
8193,-11642003.5898,5961034.191
8194,-5426006.259572221,-52643.62999999998
8195,-5426006.259572222,-295130.6388999997
8196,-8156005.087027777,5985282.891900001
8197,-8324005.014872222,5112329.6598000005
8198,-4880006.494100001,-707358.5541
8199,-7190005.501927779,-634612.4514000003
8200,-10928003.896449998,5063832.258
8201,-8660004.870550001,-173887.1344999998
8202,-11474003.661950001,2517718.6644444447
8203,-11390003.698,4797096.548199999
8204,-9164004.654099999,6130775.097200001
8205,-6728005.70035,-755855.9558444445
8206,-11390003.698000003,5136578.3607
8207,-5300006.3137,-270881.93799999956
8208,-12440003.247050002,5112329.659800001
8209,-6266005.8988,480827.7895999999
8210,-8408004.9788,-416374.1434
8211,-11516003.6439,4675853.0437555555
8212,-6308005.88075,-610363.7504999997
8213,-6560005.772500002,-901348.1612000001
8214,-7946005.1772277765,286838.18249999994
8215,-5804006.097200001,-513368.9469000004
8216,-7652005.3035,650568.6958
8217,-6560005.772500002,-561866.3487
8218,-11474003.66195,2614713.4679999994
8219,-6140005.9529,68599.87445555566
8220,-11390003.698000003,2275231.6555000003
8221,-11894003.481549997,3390671.8964999993
